shift_id,date,employee_id,employee_name,role,hours_worked,hourly_rate,labor_cost
7349,2022-03-06,E002,Giulia Russo,Co-Owner/FOH,12.7,0.0,0.0
7350,2022-03-06,E005,Carla DeLuca,Server,7.8,12.0,93.6
7351,2022-03-06,E012,Raj Patel,Line Cook,10.1,18.0,181.8
7352,2022-03-06,E003,Gianni Ferraro,Head Chef,10.8,28.0,302.4
7353,2022-03-06,E001,Sofia Russo,Owner/Manager,10.8,0.0,0.0
7354,2022-03-08,E006,Tony Esposito,Server,5.1,12.0,61.2
7355,2022-03-08,E004,Luca Mancini,Sous Chef,8.6,22.0,189.2
7356,2022-03-08,E002,Giulia Russo,Co-Owner/FOH,11.5,0.0,0.0
7357,2022-03-08,E005,Carla DeLuca,Server,6.2,12.0,74.4
7358,2022-03-08,E012,Raj Patel,Line Cook,8.4,18.0,151.2
7359,2022-03-08,E003,Gianni Ferraro,Head Chef,10.0,28.0,280.0
7360,2022-03-08,E001,Sofia Russo,Owner/Manager,11.0,0.0,0.0
7361,2022-03-09,E006,Tony Esposito,Server,5.4,12.0,64.8
7362,2022-03-09,E004,Luca Mancini,Sous Chef,9.6,22.0,211.2
7363,2022-03-09,E002,Giulia Russo,Co-Owner/FOH,12.9,0.0,0.0
7364,2022-03-09,E005,Carla DeLuca,Server,5.3,12.0,63.6
7365,2022-03-09,E012,Raj Patel,Line Cook,8.3,18.0,149.4
7366,2022-03-09,E003,Gianni Ferraro,Head Chef,8.1,28.0,226.8
7367,2022-03-09,E001,Sofia Russo,Owner/Manager,12.3,0.0,0.0
7368,2022-03-10,E006,Tony Esposito,Server,6.5,12.0,78.0
7369,2022-03-10,E004,Luca Mancini,Sous Chef,9.1,22.0,200.2
7370,2022-03-10,E002,Giulia Russo,Co-Owner/FOH,10.9,0.0,0.0
7371,2022-03-10,E005,Carla DeLuca,Server,6.1,12.0,73.2
7372,2022-03-10,E012,Raj Patel,Line Cook,10.0,18.0,180.0
7373,2022-03-10,E003,Gianni Ferraro,Head Chef,9.6,28.0,268.8
7374,2022-03-10,E001,Sofia Russo,Owner/Manager,12.5,0.0,0.0
7375,2022-03-11,E006,Tony Esposito,Server,6.3,12.0,75.6
7376,2022-03-11,E004,Luca Mancini,Sous Chef,9.8,22.0,215.6
7377,2022-03-11,E002,Giulia Russo,Co-Owner/FOH,12.1,0.0,0.0
7378,2022-03-11,E005,Carla DeLuca,Server,6.3,12.0,75.6
7379,2022-03-11,E012,Raj Patel,Line Cook,10.0,18.0,180.0
7380,2022-03-11,E003,Gianni Ferraro,Head Chef,10.9,28.0,305.2
7381,2022-03-11,E001,Sofia Russo,Owner/Manager,11.3,0.0,0.0
7382,2022-03-12,E006,Tony Esposito,Server,8.5,12.0,102.0
7383,2022-03-12,E004,Luca Mancini,Sous Chef,9.2,22.0,202.4
7384,2022-03-12,E002,Giulia Russo,Co-Owner/FOH,12.4,0.0,0.0
7385,2022-03-12,E005,Carla DeLuca,Server,8.6,12.0,103.2
7386,2022-03-12,E012,Raj Patel,Line Cook,10.4,18.0,187.2
7387,2022-03-12,E003,Gianni Ferraro,Head Chef,10.9,28.0,305.2
7388,2022-03-12,E001,Sofia Russo,Owner/Manager,12.2,0.0,0.0
7389,2022-03-13,E006,Tony Esposito,Server,7.1,12.0,85.2
7390,2022-03-13,E004,Luca Mancini,Sous Chef,9.5,22.0,209.0
7391,2022-03-13,E002,Giulia Russo,Co-Owner/FOH,10.8,0.0,0.0
7392,2022-03-13,E005,Carla DeLuca,Server,7.7,12.0,92.4
7393,2022-03-13,E012,Raj Patel,Line Cook,10.9,18.0,196.2
7394,2022-03-13,E003,Gianni Ferraro,Head Chef,10.8,28.0,302.4
7395,2022-03-13,E001,Sofia Russo,Owner/Manager,11.9,0.0,0.0
7396,2022-03-15,E006,Tony Esposito,Server,5.9,12.0,70.8
7397,2022-03-15,E004,Luca Mancini,Sous Chef,8.6,22.0,189.2
7398,2022-03-15,E002,Giulia Russo,Co-Owner/FOH,11.0,0.0,0.0
7399,2022-03-15,E005,Carla DeLuca,Server,6.1,12.0,73.2
7400,2022-03-15,E012,Raj Patel,Line Cook,8.3,18.0,149.4
7401,2022-03-15,E003,Gianni Ferraro,Head Chef,9.0,28.0,252.0
7402,2022-03-15,E001,Sofia Russo,Owner/Manager,10.2,0.0,0.0
7403,2022-03-16,E006,Tony Esposito,Server,5.1,12.0,61.2
7404,2022-03-16,E004,Luca Mancini,Sous Chef,9.2,22.0,202.4
7405,2022-03-16,E002,Giulia Russo,Co-Owner/FOH,11.0,0.0,0.0
7406,2022-03-16,E005,Carla DeLuca,Server,6.7,12.0,80.4
7407,2022-03-16,E012,Raj Patel,Line Cook,9.8,18.0,176.4
7408,2022-03-16,E003,Gianni Ferraro,Head Chef,9.0,28.0,252.0
7409,2022-03-16,E001,Sofia Russo,Owner/Manager,12.5,0.0,0.0
7410,2022-03-17,E006,Tony Esposito,Server,5.5,12.0,66.0
7411,2022-03-17,E004,Luca Mancini,Sous Chef,8.0,22.0,176.0
7412,2022-03-17,E002,Giulia Russo,Co-Owner/FOH,11.7,0.0,0.0
7413,2022-03-17,E005,Carla DeLuca,Server,6.7,12.0,80.4
7414,2022-03-17,E012,Raj Patel,Line Cook,9.9,18.0,178.2
7415,2022-03-17,E003,Gianni Ferraro,Head Chef,8.9,28.0,249.2
7416,2022-03-17,E001,Sofia Russo,Owner/Manager,12.7,0.0,0.0
7417,2022-03-18,E006,Tony Esposito,Server,7.2,12.0,86.4
7418,2022-03-18,E004,Luca Mancini,Sous Chef,10.4,22.0,228.8
7419,2022-03-18,E002,Giulia Russo,Co-Owner/FOH,11.4,0.0,0.0
7420,2022-03-18,E005,Carla DeLuca,Server,6.1,12.0,73.2
7421,2022-03-18,E012,Raj Patel,Line Cook,9.2,18.0,165.6
7422,2022-03-18,E003,Gianni Ferraro,Head Chef,9.5,28.0,266.0
7423,2022-03-18,E001,Sofia Russo,Owner/Manager,11.0,0.0,0.0
7424,2022-03-19,E006,Tony Esposito,Server,7.8,12.0,93.6
7425,2022-03-19,E004,Luca Mancini,Sous Chef,10.1,22.0,222.2
7426,2022-03-19,E002,Giulia Russo,Co-Owner/FOH,12.1,0.0,0.0
7427,2022-03-19,E005,Carla DeLuca,Server,7.6,12.0,91.2
7428,2022-03-19,E012,Raj Patel,Line Cook,10.0,18.0,180.0
7429,2022-03-19,E003,Gianni Ferraro,Head Chef,10.4,28.0,291.2
7430,2022-03-19,E001,Sofia Russo,Owner/Manager,11.0,0.0,0.0
7431,2022-03-20,E006,Tony Esposito,Server,8.4,12.0,100.8
7432,2022-03-20,E004,Luca Mancini,Sous Chef,10.1,22.0,222.2
7433,2022-03-20,E002,Giulia Russo,Co-Owner/FOH,11.6,0.0,0.0
7434,2022-03-20,E005,Carla DeLuca,Server,6.0,12.0,72.0
7435,2022-03-20,E012,Raj Patel,Line Cook,10.4,18.0,187.2
7436,2022-03-20,E003,Gianni Ferraro,Head Chef,10.6,28.0,296.8
7437,2022-03-20,E001,Sofia Russo,Owner/Manager,10.5,0.0,0.0
7438,2022-03-22,E006,Tony Esposito,Server,6.8,12.0,81.6
7439,2022-03-22,E004,Luca Mancini,Sous Chef,9.7,22.0,213.4
7440,2022-03-22,E002,Giulia Russo,Co-Owner/FOH,12.8,0.0,0.0
7441,2022-03-22,E005,Carla DeLuca,Server,6.9,12.0,82.8
7442,2022-03-22,E012,Raj Patel,Line Cook,9.3,18.0,167.4
7443,2022-03-22,E003,Gianni Ferraro,Head Chef,9.8,28.0,274.4
7444,2022-03-22,E001,Sofia Russo,Owner/Manager,10.6,0.0,0.0
7445,2022-03-23,E006,Tony Esposito,Server,6.7,12.0,80.4
7446,2022-03-23,E004,Luca Mancini,Sous Chef,9.3,22.0,204.6
7447,2022-03-23,E002,Giulia Russo,Co-Owner/FOH,11.5,0.0,0.0
7448,2022-03-23,E005,Carla DeLuca,Server,5.3,12.0,63.6
7449,2022-03-23,E012,Raj Patel,Line Cook,9.3,18.0,167.4
7450,2022-03-23,E003,Gianni Ferraro,Head Chef,9.2,28.0,257.6
7451,2022-03-23,E001,Sofia Russo,Owner/Manager,11.8,0.0,0.0
7452,2022-03-24,E006,Tony Esposito,Server,6.6,12.0,79.2
7453,2022-03-24,E004,Luca Mancini,Sous Chef,8.6,22.0,189.2
7454,2022-03-24,E002,Giulia Russo,Co-Owner/FOH,10.5,0.0,0.0
7455,2022-03-24,E005,Carla DeLuca,Server,6.6,12.0,79.2
7456,2022-03-24,E012,Raj Patel,Line Cook,9.4,18.0,169.2
7457,2022-03-24,E003,Gianni Ferraro,Head Chef,9.6,28.0,268.8
7458,2022-03-24,E001,Sofia Russo,Owner/Manager,10.4,0.0,0.0
7459,2022-03-25,E006,Tony Esposito,Server,6.3,12.0,75.6
7460,2022-03-25,E004,Luca Mancini,Sous Chef,10.1,22.0,222.2
7461,2022-03-25,E002,Giulia Russo,Co-Owner/FOH,10.8,0.0,0.0
7462,2022-03-25,E005,Carla DeLuca,Server,7.7,12.0,92.4
7463,2022-03-25,E012,Raj Patel,Line Cook,9.3,18.0,167.4
7464,2022-03-25,E003,Gianni Ferraro,Head Chef,9.2,28.0,257.6
7465,2022-03-25,E001,Sofia Russo,Owner/Manager,10.7,0.0,0.0
7466,2022-03-26,E006,Tony Esposito,Server,8.0,12.0,96.0
7467,2022-03-26,E004,Luca Mancini,Sous Chef,10.3,22.0,226.6
7468,2022-03-26,E002,Giulia Russo,Co-Owner/FOH,10.5,0.0,0.0
7469,2022-03-26,E005,Carla DeLuca,Server,6.8,12.0,81.6
7470,2022-03-26,E012,Raj Patel,Line Cook,9.9,18.0,178.2
7471,2022-03-26,E003,Gianni Ferraro,Head Chef,10.2,28.0,285.6
7472,2022-03-26,E001,Sofia Russo,Owner/Manager,10.3,0.0,0.0
7473,2022-03-27,E006,Tony Esposito,Server,7.5,12.0,90.0
7474,2022-03-27,E004,Luca Mancini,Sous Chef,10.6,22.0,233.2
7475,2022-03-27,E002,Giulia Russo,Co-Owner/FOH,11.5,0.0,0.0
7476,2022-03-27,E005,Carla DeLuca,Server,7.0,12.0,84.0
7477,2022-03-27,E012,Raj Patel,Line Cook,10.1,18.0,181.8
7478,2022-03-27,E003,Gianni Ferraro,Head Chef,10.7,28.0,299.6
7479,2022-03-27,E001,Sofia Russo,Owner/Manager,11.9,0.0,0.0
7480,2022-03-29,E006,Tony Esposito,Server,5.4,12.0,64.8
7481,2022-03-29,E004,Luca Mancini,Sous Chef,9.8,22.0,215.6
7482,2022-03-29,E002,Giulia Russo,Co-Owner/FOH,10.8,0.0,0.0
7483,2022-03-29,E005,Carla DeLuca,Server,6.8,12.0,81.6
7484,2022-03-29,E012,Raj Patel,Line Cook,9.8,18.0,176.4
7485,2022-03-29,E003,Gianni Ferraro,Head Chef,8.1,28.0,226.8
7486,2022-03-29,E001,Sofia Russo,Owner/Manager,11.1,0.0,0.0
7487,2022-03-30,E006,Tony Esposito,Server,5.2,12.0,62.4
7488,2022-03-30,E004,Luca Mancini,Sous Chef,9.2,22.0,202.4
7489,2022-03-30,E002,Giulia Russo,Co-Owner/FOH,11.7,0.0,0.0
7490,2022-03-30,E005,Carla DeLuca,Server,6.6,12.0,79.2
7491,2022-03-30,E012,Raj Patel,Line Cook,8.3,18.0,149.4
7492,2022-03-30,E003,Gianni Ferraro,Head Chef,8.1,28.0,226.8
7493,2022-03-30,E001,Sofia Russo,Owner/Manager,11.0,0.0,0.0
7494,2022-03-31,E006,Tony Esposito,Server,6.4,12.0,76.8
7495,2022-03-31,E004,Luca Mancini,Sous Chef,9.6,22.0,211.2
7496,2022-03-31,E002,Giulia Russo,Co-Owner/FOH,11.7,0.0,0.0
7497,2022-03-31,E005,Carla DeLuca,Server,6.0,12.0,72.0
7498,2022-03-31,E012,Raj Patel,Line Cook,8.5,18.0,153.0
7499,2022-03-31,E003,Gianni Ferraro,Head Chef,8.4,28.0,235.2
7500,2022-03-31,E001,Sofia Russo,Owner/Manager,12.8,0.0,0.0
7501,2022-04-01,E006,Tony Esposito,Server,7.6,12.0,91.2
7502,2022-04-01,E007,Natalia Cruz,Server,6.7,12.0,80.4
7503,2022-04-01,E004,Luca Mancini,Sous Chef,9.4,22.0,206.8
7504,2022-04-01,E002,Giulia Russo,Co-Owner/FOH,11.2,0.0,0.0
7505,2022-04-01,E008,Danny Kwon,Bartender,8.5,15.0,127.5
7506,2022-04-01,E005,Carla DeLuca,Server,6.5,12.0,78.0
7507,2022-04-01,E012,Raj Patel,Line Cook,9.8,18.0,176.4
7508,2022-04-01,E003,Gianni Ferraro,Head Chef,9.1,28.0,254.8
7509,2022-04-01,E001,Sofia Russo,Owner/Manager,11.3,0.0,0.0
7510,2022-04-02,E006,Tony Esposito,Server,8.4,12.0,100.8
7511,2022-04-02,E007,Natalia Cruz,Server,8.6,12.0,103.2
7512,2022-04-02,E004,Luca Mancini,Sous Chef,10.2,22.0,224.4
7513,2022-04-02,E002,Giulia Russo,Co-Owner/FOH,12.8,0.0,0.0
7514,2022-04-02,E008,Danny Kwon,Bartender,7.2,15.0,108.0
7515,2022-04-02,E005,Carla DeLuca,Server,7.9,12.0,94.8
7516,2022-04-02,E012,Raj Patel,Line Cook,10.1,18.0,181.8
7517,2022-04-02,E003,Gianni Ferraro,Head Chef,10.0,28.0,280.0
7518,2022-04-02,E001,Sofia Russo,Owner/Manager,12.3,0.0,0.0
7519,2022-04-03,E006,Tony Esposito,Server,6.6,12.0,79.2
7520,2022-04-03,E007,Natalia Cruz,Server,7.6,12.0,91.2
7521,2022-04-03,E004,Luca Mancini,Sous Chef,9.4,22.0,206.8
7522,2022-04-03,E002,Giulia Russo,Co-Owner/FOH,11.9,0.0,0.0
7523,2022-04-03,E008,Danny Kwon,Bartender,8.7,15.0,130.5
7524,2022-04-03,E005,Carla DeLuca,Server,6.8,12.0,81.6
7525,2022-04-03,E012,Raj Patel,Line Cook,9.1,18.0,163.8
7526,2022-04-03,E003,Gianni Ferraro,Head Chef,10.9,28.0,305.2
7527,2022-04-03,E001,Sofia Russo,Owner/Manager,10.3,0.0,0.0
7528,2022-04-05,E006,Tony Esposito,Server,6.3,12.0,75.6
7529,2022-04-05,E004,Luca Mancini,Sous Chef,9.0,22.0,198.0
7530,2022-04-05,E002,Giulia Russo,Co-Owner/FOH,10.4,0.0,0.0
7531,2022-04-05,E008,Danny Kwon,Bartender,5.5,15.0,82.5
7532,2022-04-05,E005,Carla DeLuca,Server,5.9,12.0,70.8
7533,2022-04-05,E012,Raj Patel,Line Cook,8.4,18.0,151.2
7534,2022-04-05,E003,Gianni Ferraro,Head Chef,9.6,28.0,268.8
7535,2022-04-05,E001,Sofia Russo,Owner/Manager,12.8,0.0,0.0
7536,2022-04-06,E006,Tony Esposito,Server,6.6,12.0,79.2
7537,2022-04-06,E004,Luca Mancini,Sous Chef,9.7,22.0,213.4
7538,2022-04-06,E002,Giulia Russo,Co-Owner/FOH,10.4,0.0,0.0
7539,2022-04-06,E008,Danny Kwon,Bartender,5.1,15.0,76.5
7540,2022-04-06,E005,Carla DeLuca,Server,6.7,12.0,80.4
7541,2022-04-06,E012,Raj Patel,Line Cook,9.9,18.0,178.2
7542,2022-04-06,E003,Gianni Ferraro,Head Chef,8.9,28.0,249.2
7543,2022-04-06,E001,Sofia Russo,Owner/Manager,11.6,0.0,0.0
7544,2022-04-07,E006,Tony Esposito,Server,6.9,12.0,82.8
7545,2022-04-07,E004,Luca Mancini,Sous Chef,9.8,22.0,215.6
7546,2022-04-07,E002,Giulia Russo,Co-Owner/FOH,10.4,0.0,0.0
7547,2022-04-07,E008,Danny Kwon,Bartender,5.4,15.0,81.0
7548,2022-04-07,E005,Carla DeLuca,Server,6.6,12.0,79.2
7549,2022-04-07,E012,Raj Patel,Line Cook,8.8,18.0,158.4
7550,2022-04-07,E003,Gianni Ferraro,Head Chef,9.7,28.0,271.6
7551,2022-04-07,E001,Sofia Russo,Owner/Manager,11.9,0.0,0.0
7552,2022-04-08,E006,Tony Esposito,Server,6.9,12.0,82.8
7553,2022-04-08,E007,Natalia Cruz,Server,6.5,12.0,78.0
7554,2022-04-08,E004,Luca Mancini,Sous Chef,9.3,22.0,204.6
7555,2022-04-08,E002,Giulia Russo,Co-Owner/FOH,11.9,0.0,0.0
7556,2022-04-08,E008,Danny Kwon,Bartender,7.7,15.0,115.5
7557,2022-04-08,E005,Carla DeLuca,Server,6.8,12.0,81.6
7558,2022-04-08,E012,Raj Patel,Line Cook,10.4,18.0,187.2
7559,2022-04-08,E003,Gianni Ferraro,Head Chef,9.7,28.0,271.6
7560,2022-04-08,E001,Sofia Russo,Owner/Manager,10.2,0.0,0.0
7561,2022-04-09,E006,Tony Esposito,Server,8.2,12.0,98.4
7562,2022-04-09,E007,Natalia Cruz,Server,8.8,12.0,105.6
7563,2022-04-09,E004,Luca Mancini,Sous Chef,9.2,22.0,202.4
7564,2022-04-09,E002,Giulia Russo,Co-Owner/FOH,11.2,0.0,0.0
7565,2022-04-09,E008,Danny Kwon,Bartender,7.3,15.0,109.5
7566,2022-04-09,E005,Carla DeLuca,Server,6.9,12.0,82.8
7567,2022-04-09,E012,Raj Patel,Line Cook,9.3,18.0,167.4
7568,2022-04-09,E003,Gianni Ferraro,Head Chef,9.2,28.0,257.6
7569,2022-04-09,E001,Sofia Russo,Owner/Manager,10.2,0.0,0.0
7570,2022-04-10,E006,Tony Esposito,Server,6.0,12.0,72.0
7571,2022-04-10,E007,Natalia Cruz,Server,8.3,12.0,99.6
7572,2022-04-10,E004,Luca Mancini,Sous Chef,10.8,22.0,237.6
7573,2022-04-10,E002,Giulia Russo,Co-Owner/FOH,10.9,0.0,0.0
7574,2022-04-10,E008,Danny Kwon,Bartender,8.0,15.0,120.0
7575,2022-04-10,E005,Carla DeLuca,Server,8.9,12.0,106.8
7576,2022-04-10,E012,Raj Patel,Line Cook,10.5,18.0,189.0
7577,2022-04-10,E003,Gianni Ferraro,Head Chef,10.5,28.0,294.0
7578,2022-04-10,E001,Sofia Russo,Owner/Manager,10.3,0.0,0.0
7579,2022-04-12,E006,Tony Esposito,Server,5.1,12.0,61.2
7580,2022-04-12,E004,Luca Mancini,Sous Chef,9.0,22.0,198.0
7581,2022-04-12,E002,Giulia Russo,Co-Owner/FOH,10.5,0.0,0.0
7582,2022-04-12,E008,Danny Kwon,Bartender,6.0,15.0,90.0
7583,2022-04-12,E005,Carla DeLuca,Server,5.9,12.0,70.8
7584,2022-04-12,E012,Raj Patel,Line Cook,9.1,18.0,163.8
7585,2022-04-12,E003,Gianni Ferraro,Head Chef,8.2,28.0,229.6
7586,2022-04-12,E001,Sofia Russo,Owner/Manager,10.1,0.0,0.0
7587,2022-04-13,E006,Tony Esposito,Server,6.7,12.0,80.4
7588,2022-04-13,E007,Natalia Cruz,Server,5.9,12.0,70.8
7589,2022-04-13,E004,Luca Mancini,Sous Chef,8.4,22.0,184.8
7590,2022-04-13,E002,Giulia Russo,Co-Owner/FOH,11.5,0.0,0.0
7591,2022-04-13,E008,Danny Kwon,Bartender,6.5,15.0,97.5
7592,2022-04-13,E012,Raj Patel,Line Cook,8.6,18.0,154.8
7593,2022-04-13,E003,Gianni Ferraro,Head Chef,9.0,28.0,252.0
7594,2022-04-13,E001,Sofia Russo,Owner/Manager,12.7,0.0,0.0
7595,2022-04-14,E006,Tony Esposito,Server,6.4,12.0,76.8
7596,2022-04-14,E004,Luca Mancini,Sous Chef,9.3,22.0,204.6
7597,2022-04-14,E002,Giulia Russo,Co-Owner/FOH,10.1,0.0,0.0
7598,2022-04-14,E008,Danny Kwon,Bartender,6.6,15.0,99.0
7599,2022-04-14,E005,Carla DeLuca,Server,5.4,12.0,64.8
7600,2022-04-14,E012,Raj Patel,Line Cook,8.2,18.0,147.6
7601,2022-04-14,E003,Gianni Ferraro,Head Chef,8.3,28.0,232.4
7602,2022-04-14,E001,Sofia Russo,Owner/Manager,10.2,0.0,0.0
7603,2022-04-15,E006,Tony Esposito,Server,8.1,12.0,97.2
7604,2022-04-15,E007,Natalia Cruz,Server,7.1,12.0,85.2
7605,2022-04-15,E004,Luca Mancini,Sous Chef,10.1,22.0,222.2
7606,2022-04-15,E002,Giulia Russo,Co-Owner/FOH,11.3,0.0,0.0
7607,2022-04-15,E008,Danny Kwon,Bartender,6.6,15.0,99.0
7608,2022-04-15,E005,Carla DeLuca,Server,7.2,12.0,86.4
7609,2022-04-15,E012,Raj Patel,Line Cook,10.2,18.0,183.6
7610,2022-04-15,E003,Gianni Ferraro,Head Chef,10.7,28.0,299.6
7611,2022-04-15,E001,Sofia Russo,Owner/Manager,11.8,0.0,0.0
7612,2022-04-16,E006,Tony Esposito,Server,8.4,12.0,100.8
7613,2022-04-16,E007,Natalia Cruz,Server,8.0,12.0,96.0
7614,2022-04-16,E004,Luca Mancini,Sous Chef,10.5,22.0,231.0
7615,2022-04-16,E002,Giulia Russo,Co-Owner/FOH,12.2,0.0,0.0
7616,2022-04-16,E008,Danny Kwon,Bartender,6.5,15.0,97.5
7617,2022-04-16,E005,Carla DeLuca,Server,8.9,12.0,106.8
7618,2022-04-16,E012,Raj Patel,Line Cook,9.5,18.0,171.0
7619,2022-04-16,E003,Gianni Ferraro,Head Chef,10.0,28.0,280.0
7620,2022-04-16,E001,Sofia Russo,Owner/Manager,11.0,0.0,0.0
7621,2022-04-17,E006,Tony Esposito,Server,8.6,12.0,103.2
7622,2022-04-17,E007,Natalia Cruz,Server,6.0,12.0,72.0
7623,2022-04-17,E004,Luca Mancini,Sous Chef,9.9,22.0,217.8
7624,2022-04-17,E002,Giulia Russo,Co-Owner/FOH,10.3,0.0,0.0
7625,2022-04-17,E008,Danny Kwon,Bartender,6.1,15.0,91.5
7626,2022-04-17,E005,Carla DeLuca,Server,6.3,12.0,75.6
7627,2022-04-17,E012,Raj Patel,Line Cook,10.9,18.0,196.2
7628,2022-04-17,E003,Gianni Ferraro,Head Chef,10.7,28.0,299.6
7629,2022-04-17,E001,Sofia Russo,Owner/Manager,10.6,0.0,0.0
7630,2022-04-19,E006,Tony Esposito,Server,6.2,12.0,74.4
7631,2022-04-19,E004,Luca Mancini,Sous Chef,9.7,22.0,213.4
7632,2022-04-19,E002,Giulia Russo,Co-Owner/FOH,10.3,0.0,0.0
7633,2022-04-19,E008,Danny Kwon,Bartender,6.0,15.0,90.0
7634,2022-04-19,E005,Carla DeLuca,Server,5.1,12.0,61.2
7635,2022-04-19,E012,Raj Patel,Line Cook,8.6,18.0,154.8
7636,2022-04-19,E003,Gianni Ferraro,Head Chef,10.0,28.0,280.0
7637,2022-04-19,E001,Sofia Russo,Owner/Manager,10.0,0.0,0.0
7638,2022-04-20,E007,Natalia Cruz,Server,6.8,12.0,81.6
7639,2022-04-20,E004,Luca Mancini,Sous Chef,8.4,22.0,184.8
7640,2022-04-20,E002,Giulia Russo,Co-Owner/FOH,12.9,0.0,0.0
7641,2022-04-20,E008,Danny Kwon,Bartender,5.4,15.0,81.0
7642,2022-04-20,E005,Carla DeLuca,Server,5.8,12.0,69.6
7643,2022-04-20,E012,Raj Patel,Line Cook,9.4,18.0,169.2
7644,2022-04-20,E003,Gianni Ferraro,Head Chef,9.3,28.0,260.4
7645,2022-04-20,E001,Sofia Russo,Owner/Manager,10.3,0.0,0.0
7646,2022-04-21,E006,Tony Esposito,Server,5.6,12.0,67.2
7647,2022-04-21,E004,Luca Mancini,Sous Chef,8.6,22.0,189.2
7648,2022-04-21,E002,Giulia Russo,Co-Owner/FOH,11.4,0.0,0.0
7649,2022-04-21,E008,Danny Kwon,Bartender,6.5,15.0,97.5
7650,2022-04-21,E005,Carla DeLuca,Server,6.9,12.0,82.8
7651,2022-04-21,E012,Raj Patel,Line Cook,9.0,18.0,162.0
7652,2022-04-21,E003,Gianni Ferraro,Head Chef,8.8,28.0,246.4
7653,2022-04-21,E001,Sofia Russo,Owner/Manager,13.0,0.0,0.0
7654,2022-04-22,E006,Tony Esposito,Server,8.3,12.0,99.6
7655,2022-04-22,E007,Natalia Cruz,Server,7.3,12.0,87.6
7656,2022-04-22,E004,Luca Mancini,Sous Chef,10.5,22.0,231.0
7657,2022-04-22,E002,Giulia Russo,Co-Owner/FOH,10.9,0.0,0.0
7658,2022-04-22,E008,Danny Kwon,Bartender,7.3,15.0,109.5
7659,2022-04-22,E005,Carla DeLuca,Server,8.4,12.0,100.8
7660,2022-04-22,E012,Raj Patel,Line Cook,9.4,18.0,169.2
7661,2022-04-22,E003,Gianni Ferraro,Head Chef,10.8,28.0,302.4
7662,2022-04-22,E001,Sofia Russo,Owner/Manager,12.8,0.0,0.0
7663,2022-04-23,E006,Tony Esposito,Server,8.5,12.0,102.0
7664,2022-04-23,E007,Natalia Cruz,Server,8.9,12.0,106.8
7665,2022-04-23,E004,Luca Mancini,Sous Chef,9.6,22.0,211.2
7666,2022-04-23,E002,Giulia Russo,Co-Owner/FOH,11.2,0.0,0.0
7667,2022-04-23,E008,Danny Kwon,Bartender,7.8,15.0,117.0
7668,2022-04-23,E005,Carla DeLuca,Server,7.1,12.0,85.2
7669,2022-04-23,E012,Raj Patel,Line Cook,9.1,18.0,163.8
7670,2022-04-23,E003,Gianni Ferraro,Head Chef,10.7,28.0,299.6
7671,2022-04-23,E001,Sofia Russo,Owner/Manager,10.3,0.0,0.0
7672,2022-04-24,E006,Tony Esposito,Server,6.6,12.0,79.2
7673,2022-04-24,E007,Natalia Cruz,Server,7.2,12.0,86.4
7674,2022-04-24,E004,Luca Mancini,Sous Chef,9.6,22.0,211.2
7675,2022-04-24,E002,Giulia Russo,Co-Owner/FOH,10.2,0.0,0.0
7676,2022-04-24,E008,Danny Kwon,Bartender,6.4,15.0,96.0
7677,2022-04-24,E005,Carla DeLuca,Server,8.8,12.0,105.6
7678,2022-04-24,E012,Raj Patel,Line Cook,10.8,18.0,194.4
7679,2022-04-24,E003,Gianni Ferraro,Head Chef,9.4,28.0,263.2
7680,2022-04-24,E001,Sofia Russo,Owner/Manager,10.6,0.0,0.0
7681,2022-04-26,E007,Natalia Cruz,Server,6.8,12.0,81.6
7682,2022-04-26,E004,Luca Mancini,Sous Chef,9.2,22.0,202.4
7683,2022-04-26,E002,Giulia Russo,Co-Owner/FOH,11.1,0.0,0.0
7684,2022-04-26,E008,Danny Kwon,Bartender,6.4,15.0,96.0
7685,2022-04-26,E005,Carla DeLuca,Server,7.0,12.0,84.0
7686,2022-04-26,E012,Raj Patel,Line Cook,9.9,18.0,178.2
7687,2022-04-26,E003,Gianni Ferraro,Head Chef,9.8,28.0,274.4
7688,2022-04-26,E001,Sofia Russo,Owner/Manager,11.1,0.0,0.0
7689,2022-04-27,E007,Natalia Cruz,Server,5.6,12.0,67.2
7690,2022-04-27,E004,Luca Mancini,Sous Chef,8.8,22.0,193.6
7691,2022-04-27,E002,Giulia Russo,Co-Owner/FOH,10.3,0.0,0.0
7692,2022-04-27,E008,Danny Kwon,Bartender,6.3,15.0,94.5
7693,2022-04-27,E005,Carla DeLuca,Server,6.1,12.0,73.2
7694,2022-04-27,E012,Raj Patel,Line Cook,9.4,18.0,169.2
7695,2022-04-27,E003,Gianni Ferraro,Head Chef,10.0,28.0,280.0
7696,2022-04-27,E001,Sofia Russo,Owner/Manager,12.1,0.0,0.0
7697,2022-04-28,E007,Natalia Cruz,Server,5.1,12.0,61.2
7698,2022-04-28,E004,Luca Mancini,Sous Chef,9.2,22.0,202.4
7699,2022-04-28,E002,Giulia Russo,Co-Owner/FOH,12.2,0.0,0.0
7700,2022-04-28,E008,Danny Kwon,Bartender,5.4,15.0,81.0
7701,2022-04-28,E005,Carla DeLuca,Server,6.4,12.0,76.8
7702,2022-04-28,E012,Raj Patel,Line Cook,8.5,18.0,153.0
